1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	VALIDATION	ORIGIN	CLUSTER	TABLE	CELL	NAME_COL1	NAME_COL2	ENTITY_COL1	PREDICATE	ENTITY_COL2
0	1	7	4	1,75	39	3	2	6	6	1	5	4	1,25	6	6	5,67888963204683E-06	5,67888963204683E-06	7,30439225033981E-05	0,0777462305	1	1	1	86	86	0	0	0	0	0	6	0,8571428571	6	1	6	1	1	1	1	1	1	1	1	1	0	0	195	195	37	46	104926	106710	32202	29807	322823	226851	10583	1684	2751	75602	0,0074233748	0,0363879262	14	1	f	14	919567.1	7:3:2	bronz@3	silver@3	https://en.wikipedia.org/wiki/Vietnam :Q881	P530-1 :diplomatic relation@en	https://en.wikipedia.org/wiki/South_Korea :Q884
0	7	130	5	26	1381	4	2	130	130	1	91	16	5,6875	130	91	0,0212308128	0,0034896558	0,0162061679	0,2153288704	1	1	1	10	69	0	0	0	0	0	127	0,9769230769	127	0,9769230769	90	0,989010989	0	1	1	1	0	0	1	1	0	0	32274	104	1	104	2571	2571	1784	164	2551	1847	1528	1097	1501	5817	0,5939361126	0,2580367887	1017	1	f	1017	1030540.7	38:4:2	event@3	game@3	https://en.wikipedia.org/wiki/Speed_skating_at_the_1988_Winter_Olympics_%E2%80%93_Women%27s_5000_metres :Q577507	P361 :part of@en	https://en.wikipedia.org/wiki/1988_Winter_Olympics :Q9658
0	1	17	13	1,3076923077	91	0	2	15	15	1	1	1	1	15	1	0,0006539023	3,47504361714866E-05	0,0004173836	0,0832577823	1	1	1	10	9	0	0	0	0,5454545455	0,5454545455	15	0,8823529412	15	1	1	1	0	1	1	1	0	0	1	1	1	1	6005	10	1	19	3386	3386	638	151	3386	725	2905	493	2885	5024	0,68	0,5742436306	651	1	f	651	294771.1	13:0:2	club**club@3	leagu**divi@3	https://en.wikipedia.org/wiki/PFC_CSKA_Moscow :Q176371	P118 :league@en	https://en.wikipedia.org/wiki/Russian_Premier_League :Q182165
0	4	4	10	0,4	4	-1	1	4	4	1	1	4	0,25	4	4	0,0012818783	0,000093789	0,0006986551	0,1342422661	1	1	1	0	9	0	0	0	0,2222222222	0,2222222222	1	0,25	1	0,25	1	0,25	1	1	1	1	0	0	-1	1	0	0	261	2	1	112	7423	7423	460	328	7423	6978	339	255	339	9978	0,0365434222	0,0339747444	228	1	f	228	995227.4	2:-1:1	protag_article@3	team@3	https://en.wikipedia.org/wiki/1960%E2%80%9361_Aberdeen_F.C._season :Q4570182	P5138 :season of club or team@en	https://en.wikipedia.org/wiki/Aberdeen_FC :Q187326
0	2	14	4	3,5	81	-1	1	14	14	1	1	2	0,5	14	2	0,2055602751	3,29375598658716E-05	0,1123884671	0,0002930689	1	1	1	0	53	0	0	0	0	0	13	0,9285714286	13	0,9285714286	1	0,5	1	1	1	1	0	0	-1	1	0	0	846719	70	1	140685	541823	541823	10658	257	541823	68711	223911	8070	223848	549029	0,1174484435	0,407716168	2	1	f	2	674397.2	4:-1:1	protag_article@3	spancol@4	https://en.wikipedia.org/wiki/FC_Ryukyu :Q59645	P17 :country@en	https://en.wikipedia.org/wiki/Japan :Q17
0	1	23	3	7,6666666667	65	2	1	21	21	1	13	21	0,619047619	21	21	4,87729251860022E-05	0,0612012844	0,0354855256	1,7246830449	1	1	1	86	9	0	0	0,347826087	0	0,347826087	21	0,9130434783	21	1	21	1	1	1	1	1	1	0	1	1	0	0	8	372150	372150	1	242	234	74	212	248	228	208	189	197	615	0,8289473684	0,3203252033	8119	1	f	8119	485977.1	20:2:1	countri@3	recipi@3	https://en.wikipedia.org/wiki/United_States :Q30	P27-1 :country of citizenship@en	https://en.wikipedia.org/wiki/James_P_Grant :Q6140785
0	15	14	6	2,3333333333	61	2	1	13	13	1	13	3	4,3333333333	13	13	0,0055794217	5,46047080004503E-06	0,0031061523	0,0017579533	1	1	1	10	23	0	0	0,1818181818	0,0666666667	0,1818181818	1	0,0714285714	1	0,0769230769	1	0,0769230769	1	1	1	1	0	1	1	1	0	0	58817	6	1	16849	22894	22448	15310	5	22894	16182	17232	12040	17232	31550	0,7440365839	0,5461806656	140	1	f	140	728684.15	1:2:1	player@3	pos@3	https://en.wikipedia.org/wiki/Stefano_Mammarella :Q3972576	P413 :position played on team / speciality@en	https://en.wikipedia.org/wiki/Goalkeeper_(association_football) :Q201330
0	2	22	6	3,6666666667	129	5	2	21	21	1	6	21	0,2857142857	21	21	0,0006410811	0,0071338212	0,0133908223	0,5327395869	1	1	1	55	10	0	0	0	0	0	21	0,9545454545	21	1	21	1	1	1	1	1	0	0	1	1	0	0	32	1966	20	3	20365	20760	2977	14087	20764	17059	17313	13975	17310	31550	0,8192156633	0,5486529319	140	1	f	140	280929.2	18:5:2	club@3	player@3	https://en.wikipedia.org/wiki/Racing_Club_Ha%C3%AFtien :Q638657	P54-1 :member of sports team@en	https://en.wikipedia.org/wiki/Claude_Barth%C3%A9lemy :Q2018225
0	7	10	4	2,5	30	1	2	10	10	1	10	8	1,25	10	10	0,0071338212	0,0006410811	0,0133908223	0,0478746636	1	1	1	155	10	0	0	0	0,2222222222	0,2222222222	6	0,6	6	0,6	6	0,6	1	1	1	1	11	0	1	1	0	0	1966	32	4	95	2569	2569	757	169	2569	1021	1686	592	1681	3034	0,5798237023	0,5540540541	554	1	f	554	186712.7	1:1:2	cyclist@3	team@3	https://en.wikipedia.org/wiki/Roman_Kreuziger :Q347184	P54 :member of sports team@en	https://en.wikipedia.org/wiki/Astana_Pro_Team :Q478309
0	1	8	13	0,6153846154	64	2	0	6	6	1	1	5	0,2	6	5	9,17359094407565E-05	0,0010190112	0,0005557338	1,8336319552	1	1	1	9	9	0	0	0,1333333333	0,1739130435	0,1739130435	6	0,75	6	1	5	1	1	1	1	1	0	0	1	1	1	0	2	263	37	1	12756	12772	199	1862	12733	2173	9468	1391	9416	24713	0,6401288541	0,3810140412	142	1	f	142	18885.1	6:2:0	club_perform**leagu@3	club_perform**season@2	https://en.wikipedia.org/wiki/Hong_Kong_First_Division_League :Q1626934	P3450-1 :sports season of league or competition@en	https://en.wikipedia.org/wiki/Hong_Kong_First_Division_League_2007-08 :Q2951717
0	3	63	5	12,6	178	2	3	56	57	0,9824561404	56	57	0,9824561404	57	57	0,0060814137	0,0011855337	0,0034563608	0,3430005736	1	1	1	17	11	1	0	0	0	0	54	0,8571428571	54	0,9473684211	54	0,9473684211	0	1	1	1	0	0	1	1	0	0	621	56	1	69	10508	10615	10383	3547	10588	10464	10011	9893	9514	11745	0,9454319572	0,8100468284	2753	1	f	2753	487665.3	53:2:3	album@3	artist@3	https://en.wikipedia.org/wiki/Mad_Not_Mad :Q645818	P175 :performer@en	https://en.wikipedia.org/wiki/Madness_(band) :Q745741
0	6	4	11	0,3636363636	6	10	1	2	2	1	1	2	0,5	2	2	0,0001872723	9,30901061991677E-05	0,0004939512	0,1884601303	1	1	1	20	100	0	0	0	0,1904761905	0,1904761905	2	0,5	2	1	2	1	1	1	1	1	11	1	1	1	1	0	679	78	32	16	6437	6170	306	976	6437	2024	806	243	779	12871	0,1200592885	0,0605236578	98	1	f	98	88514.6	2:10:1	qualif@3	team_v_t_e@3	https://en.wikipedia.org/wiki/1998_FIFA_World_Cup :Q101730	P1923 :participating teams@en	https://en.wikipedia.org/wiki/Chile_national_football_team :Q172025
0	1	29	4	7,25	66	-1	2	5	10	0,5	1	10	0,1	10	10	0,0018899563	0,0005512018	0,0012047367	0,4575288418	1	1	1	0	10	0	0	0,1176470588	0	0,1176470588	1	0,0344827586	1	0,1	1	0,1	1	1	1	1	0	0	-1	1	0	0	1629	29	2	7	926	1086	152	633	1086	708	84	47	46	2823	0,0663841808	0,0162947219	1258	1	f	1258	596472.1	25:-1:2	protag_article@3	recipi_and_nomin@3	https://en.wikipedia.org/wiki/Wreck-It_Ralph :Q28891	P162 :producer@en	https://en.wikipedia.org/wiki/Clark_Spencer :Q5127380
0	1	146	2	73	433	0	1	144	144	1	144	38	3,7894736842	143	143	0,2055602751	3,29375598658716E-05	0,1123884671	0,0002930689	1	1	1	10	87	0	0	0	0,8	0,8	142	0,9726027397	142	0,993006993	142	0,993006993	1	1	1	1	0	1	1	1	0	0	846719	70	1	15912	4501	3973	3784	182	4494	3786	4453	3748	3532	4083	0,9899630217	0,8650502082	3065	1	f	3065	614974.1	98:0:1	citi@3	countri@3	https://en.wikipedia.org/wiki/Homs :Q131301	P17 :country@en	https://en.wikipedia.org/wiki/Syria :Q858
0	1	40	7	5,7142857143	411	2	1	16	16	1	16	9	1,7777777778	16	16	0,2055602751	3,29375598658716E-05	0,1123884671	0,0002930689	1	1	1	10	87	0	0	0	0,8	0,8	12	0,3	12	0,75	12	0,75	0	1	1	1	0	1	1	1	0	0	846719	70	1	202189	2286	2239	276	46	2286	343	1674	186	1617	3319	0,5422740525	0,4871949382	3077	1	f	3077	151855.1	23:2:1	builder@3	countri@3	https://en.wikipedia.org/wiki/Astilleros_Espa%C3%B1oles :Q378849	P17 :country@en	https://en.wikipedia.org/wiki/Spain :Q29
0	12	7	7	1	70	2	5	7	7	1	4	2	2	7	4	5,67888963204683E-06	5,67888963204683E-06	7,30439225033981E-05	0,0777462305	1	1	1	86	86	0	0	0,2727272727	0,25	0,2727272727	5	0,7142857143	5	0,7142857143	2	0,5	0	1	1	1	1	1	1	1	0	0	195	195	127	33	1106	1106	34	32	997	225	674	168	671	1181	0,7466666667	0,5681625741	1609	1	f	1609	228895.12	4:2:5	men**nation@3	women**nation@3	https://en.wikipedia.org/wiki/Australia :Q408	P530 :diplomatic relation@en	https://en.wikipedia.org/wiki/New_Zealand :Q664
0	1	26	4	6,5	81	-1	3	26	26	1	1	3	0,3333333333	26	3	0,2055602751	3,29375598658716E-05	0,1123884671	0,0002930689	1	1	1	0	88	0	0	0	0	0	24	0,9230769231	24	0,9230769231	1	0,3333333333	1	1	1	1	0	1	-1	1	0	0	846719	70	1	3545	10935	10935	399	153	10935	2916	7071	368	7071	11001	0,1262002743	0,6427597491	482	1	f	482	658466.1	15:-1:3	protag_article@3	nation@3	https://en.wikipedia.org/wiki/Al_Thaid :Q16121329	P17 :country@en	https://en.wikipedia.org/wiki/United_Arab_Emirates :Q878
0	1	20	6	3,3333333333	194	1	5	18	21	0,8571428571	18	21	0,8571428571	21	21	0,0001933662	0,0007561005	0,0004937488	1,5313463781	1	1	1	22	14	0	0	0	0	0	14	0,7	14	0,6666666667	14	0,6666666667	0	1	1	1	0	5	2	1	1	0	7	734	50	1	2423	3559	414	400	3561	1527	1189	71	1188	4833	0,0464963982	0,2458100559	1006	1	f	1006	706141.1	18:1:5	2__languag@3	note@3	https://en.wikipedia.org/wiki/Spanish_language :Q1321	P1269-1 :facet of@en	https://en.wikipedia.org/wiki/Spanish_phonology :Q780518
0	5	12	4	3	72	3	1	12	12	1	12	6	2	12	12	0,0612012844	4,87729251860022E-05	0,0354855256	0,0013744456	1	1	1	23	53	0	0	0	0	0	8	0,6666666667	8	0,6666666667	8	0,6666666667	1	1	1	1	0	0	1	1	0	0	372150	8	1	45499	606565	407894	81302	235	606211	100462	306917	57963	249560	549029	0,5769644244	0,4545479383	2	1	f	2	1032181.5	4:3:1	player@3	spancol@4	https://en.wikipedia.org/wiki/Ivan_N%C3%A4sberg :Q19375973	P27 :country of citizenship@en	https://en.wikipedia.org/wiki/Norway :Q20
0	8	22	5	4,4	115	2	3	11	11	1	11	5	2,2	11	11	0,0071338212	0,0006410811	0,0133908223	0,0478746636	1	1	1	9	54	0	0	0	0,2222222222	0,2222222222	11	0,5	11	1	11	1	0	1	1	1	0	0	1	1	0	0	1966	32	2	143	2505	2535	1895	376	2535	2105	773	622	773	3604	0,2954869359	0,2144839068	1578	1	f	1578	952561.8	12:2:3	player@3	team@3	https://en.wikipedia.org/wiki/Luca_Cereda :Q3264970	P54 :member of sports team@en	https://en.wikipedia.org/wiki/HC_Ambr%C3%AC-Piotta :Q36932
0	6	13	4	3,25	78	3	1	13	13	1	13	4	3,25	13	13	0,0004296735	6,96756074085746E-06	0,0002535467	0,0274803851	1	1	1	23	53	0	0	0	0	0	2	0,1538461538	2	0,1538461538	2	0,1538461538	1	1	1	1	0	0	1	1	0	0	2387	4	1	986	606565	407894	81302	235	606211	100462	17012	2845	16519	549029	0,0283191655	0,0300876639	2	1	f	2	851433.6	9:3:1	player@3	spancol@4	https://en.wikipedia.org/wiki/Dean_Saunders :Q545303	P1532 :country for sport@en	https://en.wikipedia.org/wiki/Wales :Q25
0	1	4	2	2	3	-1	0	3	3	1	1	3	0,3333333333	3	3	0,0057628061	0,0546634627	0,029843335	1,8316807674	1	1	1	0	49	0	1	0	0	0	3	0,75	3	1	3	1	1	1	1	1	0	17	-1	1	0	0	6	4437	4	1	1360	1376	96	1336	1360	1337	1217	1196	1217	1597	0,894540015	0,762053851	2150	1	f	2150	170267.1	5:-1:0	protag_article@3	binomi_name_and_author@3	https://en.wikipedia.org/wiki/Stereocyclops :Q2217761	P171-1 :parent taxon@en	https://en.wikipedia.org/wiki/Stereocyclops_parkeri :Q2210928
0	3	10	2	5	1	-1	1	1	1	1	1	1	1	1	1	0,0006410811	0,0071338212	0,0133908223	0,5327395869	1	1	1	0	54	0	0	0	0	0	1	0,1	1	1	1	1	1	1	1	1	0	0	-1	1	0	0	32	1966	27	2	9649	9750	1402	3598	9749	6315	577	565	564	16788	0,089469517	0,0335954253	102	1	f	102	332283.3	1:-1:1	protag_article@3	name@3	https://en.wikipedia.org/wiki/Tafea_F.C. :Q930050	P54-1 :member of sports team@en	https://en.wikipedia.org/wiki/Moise_Poida :Q4118345
0	1	10	5	2	44	1	2	9	9	1	1	6	0,1666666667	5	5	5,67888963204683E-06	5,67888963204683E-06	7,30439225033981E-05	0,0777462305	1	1	1	58	68	0	0	0	0	0	1	0,1	1	0,2	1	0,2	1	1	1	1	4	14	1	1	0	0	195	195	7	39	502	502	16	125	415	141	37	10	21	649	0,0709219858	0,032357473	4032	1	f	4032	654358.1	8:1:2	chairman@3	head_coach@3	https://en.wikipedia.org/wiki/El_Salvador :Q792	P530-1 :diplomatic relation@en	https://en.wikipedia.org/wiki/Chile :Q298
0	2	1	5	0,2	3	1	3	1	1	1	1	1	1	1	1	0,0012317512	1	0,5562241249	1,797836439	1	1	1	10	10	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	45	17489881	58	1	1153	1329	236	565	1277	763	602	245	601	4057	0,3211009174	0,148139019	595	1	f	595	81519.2	1:1:3	award@3	categori@3	https://en.wikipedia.org/wiki/Saturn_Award :Q105447	P31-1 :instance of@en	https://en.wikipedia.org/wiki/Saturn_Award_for_Best_Actress :Q1413741
0	7	7	36	0,1944444444	1046	25	6	2	2	1	2	2	1	2	2	0,0086330262	0,0085427318	0,0047687349	1,7914042372	1	1	1	10	10	0	0	0	0	0	1	0,1428571429	1	0,5	1	0,5	1	1	1	1	0	0	1	1	1	1	36	16	6	2	454	450	28	23	456	74	46	1	46	1282	0,0135135135	0,0358814353	1221	1	f	1221	874002.7	4:25:6	3__or-4@3	6__or-9@3	https://en.wikipedia.org/wiki/Corporal :Q17378201	P156 :followed by@en	https://en.wikipedia.org/wiki/Sergeant_Major :Q1503675
0	1	218	6	36,3333333333	1563	0	1	146	146	1	24	48	0,5	146	51	0,0011364113	0,0010319416	0,0006224804	1,6577897216	1	1	1	9	9	0	0	0	0	0	64	0,2935779817	64	0,4383561644	12	0,2352941176	1	1	1	1	0	0	1	1	1	1	28	6	1	1	44017	44590	2551	14813	45019	15284	5910	837	2754	55378	0,054763151	0,0497309401	53	1	f	53	42252.1	19:0:1	counti@3	locat@3	https://en.wikipedia.org/wiki/DeWitt_County,_Texas :Q26712	P1376-1 :capital of@en	https://en.wikipedia.org/wiki/Cuero,_Texas :Q982482
0	2	30	5	6	196	1	4	25	25	1	25	25	1	24	24	0,0034896558	0,0212308128	0,0162061679	1,3100452188	1	1	1	10	9	0	0	0	0	0	7	0,2333333333	7	0,2916666667	7	0,2916666667	1	1	1	1	0	0	1	1	0	0	104	32274	26	1	8960	8971	408	1795	8839	1841	2361	384	2344	12093	0,2085822922	0,193831142	240	1	f	240	757462.2	26:1:4	competit@3	note@2	https://en.wikipedia.org/wiki/2013_European_Indoor_Championships_in_Athletics :Q1814387	P361-1 :part of@en	https://en.wikipedia.org/wiki/2013_European_Athletics_Indoor_Championships_%E2%80%93_Men%27s_long_jump :Q8134864
0	1	10	4	2,5	30	-1	1	10	10	1	1	10	0,1	10	10	6,22930508869137E-05	9,30245805495671E-05	0,0002973897	0,3128036272	1	1	1	0	153	0	0	0,125	0	0,125	10	1	10	1	10	1	1	1	1	1	0	11	-1	1	0	0	139	53	10	10	42749	43888	1197	3785	43888	20036	5914	2132	3492	45811	0,1064084648	0,0762262339	36	1	f	36	344973.1	7:-1:1	protag_article@3	rider@3	https://en.wikipedia.org/wiki/2017_Scheldeprijs :Q29167260	P2321 :general classification of race participants@en	https://en.wikipedia.org/wiki/Reinardt_Janse_van_Rensburg :Q2015598
0	4	25	5	5	250	0	3	25	25	1	25	24	1,0416666667	25	25	0,000505028	0,0006027923	0,0007527833	0,8007513804	1	1	1	54	145	0	0	0	0	0	15	0,6	15	0,6	15	0,6	0	1	1	1	0	11	1	1	0	0	219	413	3	11	315	331	245	223	331	325	64	64	62	410	0,1969230769	0,1512195122	3466	1	f	3466	1030507.4	23:0:3	race@3	second@3	https://en.wikipedia.org/wiki/2012_Grand_Prix_Cycliste_de_Montr%C3%A9al :Q326230	P1346 :winner@en	https://en.wikipedia.org/wiki/Moreno_Moser :Q511913
0	1	35	4	8,75	27	-1	1	27	27	1	1	27	0,037037037	27	27	0,002894945	0,003574861	0,0115412255	0,309747092	1	1	1	0	16	0	1	0	0	0	16	0,4571428571	16	0,5925925926	16	0,5925925926	1	1	1	1	0	0	-1	1	0	0	579	514	19	2	369378	369898	15923	80041	369879	363350	108812	108081	107621	503325	0,2974569974	0,2138200964	6	1	f	6	131624.1	21:-1:1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/Karl_Dane :Q918353	P161-1 :cast member@en	https://en.wikipedia.org/wiki/Detectives_(film) :Q5265646
0	1	20	3	6,6666666667	181	0	1	12	16	0,75	12	14	0,8571428571	16	16	0,000505028	0,0006027923	0,0007527833	0,8007513804	1	1	1	9	16	0	1	0	1	1	7	0,35	7	0,4375	7	0,4375	0	1	1	1	0	0	1	1	0	0	219	413	27	6	406	498	59	426	508	458	37	34	31	1165	0,0742358079	0,0266094421	2639	1	f	2639	720928.1	1:0:1	categori@3	winner@3	https://en.wikipedia.org/wiki/American_Music_Award_for_Favorite_Pop/Rock_Male_Artist :Q1441669	P1346 :winner@en	https://en.wikipedia.org/wiki/Elton_John :Q2808
0	1	47	8	5,875	268	-1	2	38	51	0,7450980392	1	49	0,0204081633	51	49	3,98832787235289E-05	0,0007694459	0,0004195026	1,8341862449	1	1	1	0	11	0	0	0	0	0	23	0,4893617021	23	0,4509803922	23	0,4693877551	1	1	1	1	0	3	-1	1	0	0	2	100	24	1	1233	2078	37	1480	2078	1957	396	392	396	1876	0,2003065917	0,21108742	4226	1	f	4226	95606.1	13:-1:2	protag_article@3	titl@3	https://en.wikipedia.org/wiki/The_X-Files_(season_3) :Q1110299	P4908-1 :season@en	https://en.wikipedia.org/wiki/The_Walk_(The_X-Files) :Q7773267
0	13	22	6	3,6666666667	135	5	2	22	23	0,9565217391	15	23	0,652173913	23	23	0,0006410811	0,0071338212	0,0133908223	0,5327395869	1	1	1	55	11	0	0	0	0	0	22	1	22	0,9565217391	22	0,9565217391	0	1	1	1	0	2	1	1	0	0	32	1966	828	4	15181	15782	1917	9592	15783	11908	14148	10661	14148	16940	0,8952804837	0,8351829988	284	1	f	284	497202.13	20:5:2	club@3	player@3	https://en.wikipedia.org/wiki/Fulham_FC :Q18708	P54-1 :member of sports team@en	https://en.wikipedia.org/wiki/Bedford_Jezzard :Q813878
0	1	11	4	2,75	45	-1	1	11	11	1	1	3	0,3333333333	11	3	0,2055602751	3,29375598658716E-05	0,1123884671	0,0002930689	1	1	1	0	53	0	0	0	0	0	9	0,8181818182	9	0,8181818182	1	0,3333333333	1	1	1	1	0	0	-1	1	0	0	846719	70	1	297978	541823	541823	10658	257	541823	68711	223911	8070	223848	549029	0,1174484435	0,407716168	2	1	f	2	609827.1	2:-1:1	protag_article@3	spancol@4	https://en.wikipedia.org/wiki/Oskarshamns_AIK :Q7106974	P17 :country@en	https://en.wikipedia.org/wiki/Sweden :Q34
0	1	24	3	8	172	-1	1	20	20	1	1	20	0,05	20	20	0,0009934781	0,0045668757	0,0026388426	1,7306358457	1	1	1	0	18	0	1	0	0	0	20	0,8333333333	20	1	20	1	1	1	1	1	0	0	-1	1	0	0	41	675	25	1	14011	14325	1278	11562	14315	13745	1300	1248	1211	24618	0,0907966533	0,0491916484	88	1	f	88	1030127.1	5:-1:1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/Andrei_Konchalovsky :Q55208	P57-1 :director@en	https://en.wikipedia.org/wiki/Uncle_Vanya_(1970_film) :Q1549483
0	4	9	4	2,25	159	3	1	15	19	0,7894736842	10	12	0,8333333333	33	29	0,0023862476	0,0023908344	0,005854168	0,4083986602	1	1	1	87	87	0	0	0	0	0	2	0,2222222222	2	0,0606060606	2	0,0689655172	1	1	1	1	1	1	1	1	0	0	76	76	6	11	106454	114571	32583	27584	342035	235825	4511	340	1914	75602	0,0014417471	0,0253167906	14	1	f	14	45311.4	9:3:1	bronz@3	gold@3	https://en.wikipedia.org/wiki/Colombia :Q739	P47 :shares border with@en	https://en.wikipedia.org/wiki/Venezuela :Q717
0	5	18	4	4,5	169	3	1	17	17	1	12	5	2,4	17	17	5,67888963204683E-06	5,67888963204683E-06	7,30439225033981E-05	0,0777462305	1	1	1	67	69	0	0	0	0	0	14	0,7777777778	14	0,8235294118	14	0,8235294118	1	1	1	1	14	15	1	1	0	1	195	195	91	148	106454	114571	32583	27584	342035	235825	11043	1454	10810	75602	0,0061655889	0,1429856353	14	1	f	14	1038269.5	13:3:1	bronz@3	gold@3	https://en.wikipedia.org/wiki/France :Q142	P530 :diplomatic relation@en	https://en.wikipedia.org/wiki/Russia :Q159
0	1	453	7	64,7142857143	2305	4	2	155	150	1,0333333333	64	67	0,9552238806	118	88	5,67888963204683E-06	5,67888963204683E-06	7,30439225033981E-05	0,0777462305	1	1	1	64	67	0	0	0,1333333333	0	0,1333333333	21	0,0463576159	21	0,1779661017	4	0,0454545455	0	1	1	1	11	14	1	1	1	1	195	195	183	83	9595	9324	416	489	5174	1424	1089	39	51	30057	0,0273876404	0,0016967761	2945	1	f	2945	226543.1	401:4:2	launch_site**function@3	rocket**oper@3	https://en.wikipedia.org/wiki/United_States :Q30	P530-1 :diplomatic relation@en	https://en.wikipedia.org/wiki/Canada :Q16
0	1	41	8	5,125	379	3	6	36	36	1	5	5	1	36	8	3,29375598658716E-05	0,2055602751	0,1123884671	1,829015738	1	1	1	70	17	0	1	0	0	0	12	0,2926829268	12	0,3333333333	2	0,25	1	1	1	1	16	0	1	1	1	1	70	846719	717475	2	24248	22110	354	15	24181	652	2440	9	2440	24446	0,013803681	0,0998118302	614	1	f	614	924423.1	25:3:6	team@3	tyre@3	https://en.wikipedia.org/wiki/United_States :Q30	P17-1 :country@en	https://en.wikipedia.org/wiki/Goodyear_Tire_and_Rubber_Company :Q620875
0	134	18	4	4,5	126	3	2	24	15	1,6	20	4	5	24	23	0,0055794217	5,46047080004503E-06	0,0031061523	0,0017579533	1	1	1	38	10	1	0	0,1818181818	0,1875	0,1875	10	0,5555555556	11	0,4583333333	11	0,4782608696	1	1	1	1	8	0	2	1	0	0	58817	6	1	16849	605093	406086	80362	21	605095	97620	299275	60646	299267	549029	0,6212456464	0,5450841395	2	1	f	2	460372134	8:3:2	player@3	posit@3	https://en.wikipedia.org/wiki/Alireza_Ghadiri :Q4726872	P413 :position played on team / speciality@en	https://en.wikipedia.org/wiki/Goalkeeper_(association_football) :Q201330
0	1	3	20	0,15	380	9	0	2	2	1	2	2	1	2	2	0,0010424039	4,86637157700013E-05	0,0005922438	0,0821683784	1	1	1	9	9	0	0	0	0	0	2	0,6666666667	2	1	2	1	0	1	1	1	0	0	1	1	0	0	1863	20	2	1817	82	81	17	3	82	17	69	12	69	114	0,7058823529	0,6052631579	6401	1	f	6401	1007959.1	2:9:0	11:00_am@3	spancol@3	https://en.wikipedia.org/wiki/Gambit_(game_show) :Q5519639	P449 :original network@en	https://en.wikipedia.org/wiki/CBS :Q43380
0	1	20	7	2,8571428571	51	1	2	17	17	1	17	16	1,0625	15	15	5,79246742468777E-05	7,9307877899854E-05	0,000043343	1,8297717334	1	1	1	64	9	0	0	0	0	0	6	0,3	6	0,4	6	0,4	0	1	1	1	0	0	6	1	0	0	3	11	1	1	1436	1436	544	230	1371	515	270	86	270	2020	0,1669902913	0,1336633663	5729	1	f	5729	586750.1	2:1:2	mountain_peak@3	mountain_rang@3	https://en.wikipedia.org/wiki/Mount_Baldy_(Arizona) :Q6919585	P610-1 :highest point@en	https://en.wikipedia.org/wiki/White_Mountains_(Arizona) :Q4468442
0	2	30	13	2,3076923077	79	-1	0	29	29	1	1	9	0,1111111111	29	9	0,0071338212	0,0006410811	0,0133908223	0,0478746636	1	1	1	0	9	0	0	0	0	0	21	0,7	21	0,724137931	6	0,6666666667	1	1	1	1	0	0	-1	1	0	1	1966	32	7	123	8235	8240	675	1138	8240	2970	6511	2029	6504	9216	0,6831649832	0,7057291667	338	1	f	338	323387.2	30:-1:0	protag_article@3	club**club@3	https://en.wikipedia.org/wiki/Jordi_Tarr%C3%A9s_(footballer) :Q5477966	P54 :member of sports team@en	https://en.wikipedia.org/wiki/Kitchee_SC :Q141045
0	1	11	4	2,75	11	-1	1	9	9	1	1	9	0,1111111111	9	9	0,002894945	0,003574861	0,0115412255	0,309747092	1	1	1	0	16	0	1	0	0	0	6	0,5454545455	6	0,6666666667	6	0,6666666667	1	1	1	1	0	0	-1	1	0	0	579	514	20	18	369378	369898	15923	80041	369879	363350	108812	108081	107621	503325	0,2974569974	0,2138200964	6	1	f	6	392431.1	7:-1:1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/Kay_Panabaker :Q236846	P161-1 :cast member@en	https://en.wikipedia.org/wiki/Fame_(2009_film) :Q1395101
0	1	22	4	5,5	52	1	3	12	15	0,8	4	15	0,2666666667	15	15	0,00650104	0,1216120891	0,0706422464	1,7215206943	1	1	1	11	10	0	0	0	0	0	11	0,5	14	0,9333333333	14	0,9333333333	0	1	1	1	0	0	1	1	0	0	150	48884	79	3	196	271	31	264	271	264	239	232	164	969	0,8787878788	0,169246646	6566	1	f	6566	51223.1	17:1:3	lga@3	town@3	https://en.wikipedia.org/wiki/Lockyer_Valley_Region :Q1065012	P131-1 :located in the administrative territorial entity@en	https://en.wikipedia.org/wiki/Grantham,_Queensland :Q954863
0	1	11	9	1,2222222222	21	-1	1	10	10	1	1	2	0,5	10	2	0,0071338212	0,0006410811	0,0133908223	0,0478746636	1	1	1	0	9	0	0	0	0	0	10	0,9090909091	10	1	2	1	1	1	1	1	0	0	-1	1	0	1	1966	32	4	184	793	793	82	100	793	276	708	231	708	920	0,8369565217	0,7695652174	2837	1	f	2837	249130.1	11:-1:1	protag_article@3	season**season@3	https://en.wikipedia.org/wiki/Jens_Kristian_Skogmo :Q23664638	P54 :member of sports team@en	https://en.wikipedia.org/wiki/IK_Start :Q737947
