9	7	4	1,75	66	2	0	7	7	1	7	3	2,3333333333	7	7	0,0212308128	0,0034896558	0,0162061679	0,2153288704	10	10	0	0	0	0	0	1	0,1428571429	1	0,1428571429	1	0,1428571429	0	0	1	1	0	0	1	1	0	0	32274	104	0	15	11523	11523	89	3	11523	97	1243	4	987	12952	0,0412371134	0,0762044472	107	1	f	107	985763.9	6:2:0	leagu@3	level@3	https://en.wikipedia.org/wiki/Nebraska_State_League :Q6984785	P361 :part of@en	https://en.wikipedia.org/wiki/Class_D_(baseball) :Q84129
3	58	5	11,6	125	-1	3	32	36	0,8888888889	1	10	0,1	36	10	0,0014114443	0,0001833845	0,0008122565	0,2257715985	0	10	0	0	0	0,0869565217	0,0869565217	0	0	0	0	0	0	1	2	1	1	0	0	-1	1	0	0	503	23	0	0	7110	7662	967	2464	7658	3860	11	10	11	13986	0,0025906736	0,0007865008	169	2	t	169	869001.3	37:-1:3	protag_article@3	recipi@3	https://en.wikipedia.org/wiki/Hannah_Montana :Q126631	P344 :director of photography@en	https://en.wikipedia.org/wiki/Moises_Arias :Q310429
1	10	4	2,5	30	1	2	10	10	1	10	7	1,4285714286	10	10	0,0071338212	0,0006410811	0,0133908223	0,0478746636	147	10	0	0	0	0,2222222222	0,2222222222	5	0,5	5	0,5	5	0,5	1	0	1	1	11	0	1	1	0	0	1966	32	2	11	13442	13453	2637	322	13468	4383	6265	1795	6257	19837	0,4095368469	0,3154206785	184	1	f	184	171426.1	4:1:2	rider@3	team@3	https://en.wikipedia.org/wiki/Jean-Luc_Vandenbroucke :Q1340813	P54 :member of sports team@en	https://en.wikipedia.org/wiki/Kas_(cycling_team) :Q1734763
10	6	3	2	36	0	2	6	6	1	6	3	2	6	6	0,0071338212	0,0006410811	0,0133908223	0,0478746636	11	10	0	0	0	0,2222222222	0,2222222222	1	0,1666666667	1	0,1666666667	1	0,1666666667	1	0	1	1	0	0	1	1	0	0	1966	32	0	0	4049	4051	2226	345	4051	2310	693	498	693	8850	0,2155844156	0,0783050847	195	1	f	195	365572.10	4:0:2	player@3	team@3	https://en.wikipedia.org/wiki/Joe_Cavanagh :Q6209044	P54 :member of sports team@en	https://en.wikipedia.org/wiki/Harvard_Crimson_men%27s_ice_hockey :Q5676342
12	23	6	3,8333333333	141	5	2	23	24	0,9583333333	21	24	0,875	24	24	0,0006410811	0,0071338212	0,0133908223	0,5327395869	55	10	0	0	0	0	0	11	0,4782608696	11	0,4583333333	11	0,4583333333	1	0	1	1	0	0	1	1	0	0	32	1966	3	1	15181	15782	1917	9592	15783	11908	9029	6918	9029	16940	0,5809539805	0,5329988194	284	1	f	284	214510.12	3:5:2	club@3	player@3	https://en.wikipedia.org/wiki/AS_Togo-Port :Q1934968	P54-1 :member of sports team@en	https://en.wikipedia.org/wiki/Hakim_Ouro-Sama :Q28222909
17	10	2	5	30	1	0	10	10	1	10	9	1,1111111111	10	10	3,61483E-05	4,35527E-05	0,000024963	1,7446891803	10	10	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	1	0	0	7	11	0	0	1097	796	618	424	1099	1007	1	1	1	12311	0,0009930487	8,12282E-05	304	1	t	304	233503.17	7:1:0	winner@3	year@2	https://en.wikipedia.org/wiki/Henrik_Lundqvist :Q362157	P3279-1 :statistical leader@en	https://en.wikipedia.org/wiki/2005%E2%80%9306_New_York_Rangers_season :Q4605484
1	34	3	11,3333333333	127	1	2	22	46	0,4782608696	10	33	0,303030303	46	33	1,6818E-06	2,0531E-06	1,3452E-06	1,5263029879	87	10	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	0	1	1	0	0	3	7	2	0	5638	12299	320	3566	12331	4241	171	8	84	12121	0,0018863476	0,0069301213	464	4	t	464	93253.1	12:1:2	country,_territori_or_sea@3	note@3	https://en.wikipedia.org/wiki/Russia :Q159	P500-1 :exclave of@en	https://en.wikipedia.org/wiki/Khabarovsk_Krai :Q7788
1	37	8	4,625	319	2	3	25	22	1,1363636364	23	4	5,75	25	25	0,0055794217	5,4605E-06	0,0031061523	0,0017579533	86	54	1	0	0,1818181818	0,0666666667	0,1818181818	8	0,2162162162	8	0,32	8	0,32	0	0	1	1	15	5	1	1	0	0	58817	6	0	3262	10675	9769	4175	5	10985	4431	6006	2325	5998	11106	0,5247122546	0,5400684315	589	1	f	589	362765.1	28:2:3	player@3	pos@3	https://en.wikipedia.org/wiki/Tom%C3%A1%C5%A1_Matou%C5%A1ek :Q7820617	P413 :position played on team / speciality@en	https://en.wikipedia.org/wiki/Winger_(ice_hockey) :Q2827965
1	11	10	1,1	19	-1	0	8	8	1	1	3	0,3333333333	8	3	0,0071338212	0,0006410811	0,0133908223	0,0478746636	0	9	0	0	0	0	0	6	0,5454545455	6	0,75	2	0,6666666667	1	0	1	1	0	0	-1	1	0	1	1966	32	10	253	4627	4629	352	631	4627	1347	3458	944	3458	5260	0,7008166295	0,6574144487	701	1	f	701	362223.1	8:-1:0	protag_article@3	club**club@3	https://en.wikipedia.org/wiki/Kerem_Bulut :Q1374883	P54 :member of sports team@en	https://en.wikipedia.org/wiki/Kar%C5%9F%C4%B1yaka_SK :Q176795
2	180	7	25,7142857143	389	4	5	105	105	1	105	31	3,3870967742	105	105	0,0071338212	0,0006410811	0,0133908223	0,0478746636	10	10	0	0	0	0,2222222222	0,2222222222	59	0,3277777778	59	0,5619047619	59	0,5619047619	0	0	1	1	0	0	1	1	0	0	1966	32	1	744	7974	7974	7835	75	7974	7954	4496	4488	4491	14207	0,5642444053	0,3161117759	1390	1	f	1390	165233.2	6:4:5	player@3	team@3	https://en.wikipedia.org/wiki/Marquis_Flowers :Q6772662	P54 :member of sports team@en	https://en.wikipedia.org/wiki/Cincinnati_Bengals :Q223511
1	697	5	139,4	3972	2	1	601	601	1	155	552	0,2807971014	601	561	0,0006410811	0,0071338212	0,0133908223	0,5327395869	9	112	0	0	0	0	0	153	0,2195121951	153	0,2545757072	145	0,2584670232	0	0	1	1	0	19	1	1	0	0	32	1966	725	10	29598	29467	1721	13268	29592	21322	9906	7780	9897	32851	0,3648813432	0,3012693678	1559	1	f	1559	227567.1	486:2:1	move_from@3	name@3	https://en.wikipedia.org/wiki/Brighton_%26_Hove_Albion_FC :Q19453	P54-1 :member of sports team@en	https://en.wikipedia.org/wiki/Jeffrey_Monakana :Q6176174
1	20	5	4	114	-1	4	17	17	1	1	4	0,25	17	4	0,0071338212	0,0006410811	0,0133908223	0,0478746636	0	10	0	0	0	0,2222222222	0,2222222222	0	0	0	0	0	0	1	2	1	1	0	0	-1	1	0	0	1966	32	0	0	1782	1822	117	248	1822	562	101	21	99	3432	0,037366548	0,0288461538	1900	1	t	1900	802352.1	14:-1:4	protag_article@3	team@3	https://en.wikipedia.org/wiki/Mark_Winterbottom :Q6244605	P54 :member of sports team@en	https://en.wikipedia.org/wiki/Ford_Performance_Racing :Q5467893
3	1	10	0,1	27	0	1	1	1	1	1	1	1	1	1	0,0001933662	0,0007561005	0,0004937488	1,5313463781	38	10	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	22	0	1	1	0	0	7	734	33	0	372	372	24	134	371	133	298	102	296	372	0,7669172932	0,7956989247	2726	1	t	2726	945398.3	1:0:1	edit@3	stage@3	https://en.wikipedia.org/wiki/2014_Fed_Cup :Q13785326	P1269-1 :facet of@en	https://en.wikipedia.org/wiki/2014_Fed_Cup_World_Group_Play-offs :Q15875189
17	10	4	2,5	30	1	2	10	10	1	10	7	1,4285714286	10	10	0,0071338212	0,0006410811	0,0133908223	0,0478746636	148	10	0	0	0	0,2222222222	0,2222222222	5	0,5	5	0,5	5	0,5	1	0	1	1	11	0	1	1	0	0	1966	32	0	77	315	315	200	71	315	217	201	133	201	370	0,6129032258	0,5432432432	4051	1	f	4051	56993.17	8:1:2	cyclist@3	team@3	https://en.wikipedia.org/wiki/Olivier_Kaisen :Q947020	P54 :member of sports team@en	https://en.wikipedia.org/wiki/Lotto%E2%80%93Soudal :Q841014
1	349	3	116,3333333333	1344	0	1	100	100	1	100	7	14,2857142857	100	100	0,0058041528	0,0001405307	0,0034919661	0,0402439975	39	11	0	0	0	0,1739130435	0,1739130435	82	0,2349570201	82	0,82	82	0,82	0	0	1	1	1	0	1	1	0	0	23659	10	0	325	985	967	804	79	985	820	580	512	570	2625	0,6243902439	0,2171428571	4400	1	f	4400	706212.1	38:0:1	name@3	parti@3	https://en.wikipedia.org/wiki/Gunnar_Bj%C3%B6rk :Q16009205	P102 :member of political party@en	https://en.wikipedia.org/wiki/Centre_Party_(Sweden) :Q110832
2	36	38	0,9473684211	6576	19	0	17	17	1	10	17	0,5882352941	17	17	0,0212308128	0,0034896558	0,0162061679	0,2153288704	32	10	1	0	0	0	0	1	0,0277777778	1	0,0588235294	1	0,0588235294	1	0	1	1	2	0	1	1	0	1	32274	104	0	4	433	433	12	25	433	25	20	1	20	757	0,04	0,0264200793	6575	3	f	6575	178296.2	16:19:0	16@3	year@2	https://en.wikipedia.org/wiki/1979_Gabriel_400 :Q4578698	P361 :part of@en	https://en.wikipedia.org/wiki/1979_NASCAR_Winston_Cup_Series :Q1828733
5	20	13	1,5384615385	120	6	2	20	20	1	7	20	0,35	20	20	0,0006410811	0,0071338212	0,0133908223	0,5327395869	56	11	0	0	0	0	0	1	0,05	1	0,05	1	0,05	0	0	1	1	0	0	1	1	0	0	32	1966	94	1	420	420	208	420	420	420	236	236	235	643	0,5619047619	0,365474339	6908	1	f	6908	796438.5	14:6:2	club@3	player@3	https://en.wikipedia.org/wiki/Accra_Hearts_of_Oak_SC :Q339560	P54-1 :member of sports team@en	https://en.wikipedia.org/wiki/Mohammed_Dramani_Kalilu :Q5624435
